Epoch;ErrorScore;w1;w2;w3;w4;b1;b2;b3;b4
208;18.4537;-1.66295;9.24546;-1.66295;9.24546;-2.0468;7.85608;-1.18147;-1.18147
209;27.6146;0.605047;9.39619;0.605047;9.39619;0.0180321;7.75232;-1.21549;-1.21549
210;21.6576;1.00387;9.44838;1.00387;9.44838;0.378909;7.75949;-1.21413;-1.21413
211;35.661;0.621045;9.49161;0.621045;9.49161;0.0252219;7.84576;-1.2072;-1.2072
212;21.0099;-1.01954;9.35713;-1.01954;9.35713;-1.46738;7.90058;-1.17836;-1.17836
213;9.36378;-1.45145;9.30016;-1.45145;9.30016;-1.85606;7.89504;-1.17786;-1.17786
214;26.3528;-0.109025;9.30867;-0.109025;9.30867;-0.624105;7.76169;-1.20356;-1.20356
215;18.4517;-1.67287;9.22754;-1.67287;9.22754;-2.04879;7.85659;-1.18466;-1.18466
216;27.6145;0.594787;9.37816;0.594787;9.37816;0.0157824;7.75181;-1.21959;-1.21959
217;21.6549;0.994353;9.43098;0.994353;9.43098;0.377292;7.75933;-1.21838;-1.21838
218;35.6515;0.612224;9.47432;0.612224;9.47432;0.0242466;7.84591;-1.21129;-1.21129
219;21.0062;-1.02836;9.33952;-1.02836;9.33952;-1.46832;7.90128;-1.18185;-1.18185
220;9.36305;-1.4608;9.28223;-1.4608;9.28223;-1.85747;7.8957;-1.18114;-1.18114
221;26.3492;-0.118996;9.29051;-0.118996;9.29051;-0.626077;7.76169;-1.20719;-1.20719
222;18.4498;-1.68292;9.20913;-1.68292;9.20913;-2.05079;7.85709;-1.18779;-1.18779
223;27.6145;0.584404;9.35966;0.584404;9.35966;0.0135211;7.75131;-1.22363;-1.22363
224;21.6521;0.984694;9.41306;0.984694;9.41306;0.375646;7.75915;-1.22257;-1.22257
225;35.6421;0.603244;9.45651;0.603244;9.45651;0.0232275;7.84603;-1.21532;-1.21532
226;21.0026;-1.03734;9.32141;-1.03734;9.32141;-1.4693;7.90195;-1.18529;-1.18529
227;9.36237;-1.47031;9.2638;-1.47031;9.2638;-1.85892;7.89635;-1.18437;-1.18437
228;26.3458;-0.129105;9.27185;-0.129105;9.27185;-0.628074;7.76167;-1.21077;-1.21077
229;18.448;-1.69311;9.19025;-1.69311;9.19025;-2.05283;7.85757;-1.19089;-1.19089
230;27.6144;0.573888;9.34068;0.573888;9.34068;0.0112404;7.75081;-1.22762;-1.22762
231;21.6494;0.974883;9.39465;0.974883;9.39465;0.373966;7.75894;-1.22672;-1.22672
232;35.6328;0.594099;9.43821;0.594099;9.43821;0.0221632;7.84613;-1.21931;-1.21931
233;20.999;-1.04648;9.30282;-1.04648;9.30282;-1.47032;7.90261;-1.18869;-1.18869
234;9.36173;-1.47997;9.24489;-1.47997;9.24489;-1.86041;7.89697;-1.18758;-1.18758
235;26.3425;-0.139361;9.2527;-0.139361;9.2527;-0.6301;7.76164;-1.21432;-1.21432
236;18.4462;-1.70345;9.17088;-1.70345;9.17088;-2.05489;7.85804;-1.19395;-1.19395
237;27.6143;0.563227;9.32122;0.563227;9.32122;0.00893323;7.7503;-1.2316;-1.2316
238;21.6468;0.964911;9.37574;0.964911;9.37574;0.372247;7.75872;-1.23084;-1.23084
239;35.6236;0.584785;9.4194;0.584785;9.4194;0.0210519;7.84621;-1.22328;-1.22328
240;20.9955;-1.05579;9.28374;-1.05579;9.28374;-1.47139;7.90325;-1.19209;-1.19209
241;9.36111;-1.4898;9.2255;-1.4898;9.2255;-1.86195;7.89759;-1.19077;-1.19077
242;26.3392;-0.149775;9.23307;-0.149775;9.23307;-0.632162;7.7616;-1.21786;-1.21786
243;18.4445;-1.71394;9.15105;-1.71394;9.15105;-2.05699;7.8585;-1.19701;-1.19701
244;27.6143;0.552411;9.30129;0.552411;9.30129;0.00659351;7.7498;-1.23556;-1.23556
245;21.6441;0.954773;9.35634;0.954773;9.35634;0.370487;7.75848;-1.23496;-1.23496
246;35.6145;0.575297;9.40011;0.575297;9.40011;0.0198921;7.84628;-1.22725;-1.22725
247;20.992;-1.06528;9.26418;-1.06528;9.26418;-1.47252;7.90389;-1.19548;-1.19548
248;9.36053;-1.4998;9.20563;-1.4998;9.20563;-1.86353;7.89819;-1.19396;-1.19396
249;26.336;-0.160353;9.21296;-0.160353;9.21296;-0.634263;7.76154;-1.22139;-1.22139
250;18.4429;-1.7246;9.13073;-1.7246;9.13073;-2.05914;7.85895;-1.20006;-1.20006
251;27.6142;0.541432;9.28089;0.541432;9.28089;0.00421592;7.74928;-1.23953;-1.23953
252;21.6415;0.944462;9.33645;0.944462;9.33645;0.36868;7.75823;-1.23908;-1.23908
253;35.6054;0.565629;9.38033;0.565629;9.38033;0.0186819;7.84632;-1.23122;-1.23122
254;20.9886;-1.07495;9.24415;-1.07495;9.24415;-1.47369;7.90451;-1.19887;-1.19887
255;9.35998;-1.50998;9.18528;-1.50998;9.18528;-1.86516;7.89878;-1.19715;-1.19715
256;26.3329;-0.171102;9.19236;-0.171102;9.19236;-0.636409;7.76147;-1.22492;-1.22492
257;18.4412;-1.73543;9.10994;-1.73543;9.10994;-2.06132;7.8594;-1.20312;-1.20312
258;27.6142;0.530283;9.26001;0.530283;9.26001;0.00179595;7.74877;-1.2435;-1.2435
259;21.6388;0.933971;9.31608;0.933971;9.31608;0.366824;7.75795;-1.24321;-1.24321
260;35.5963;0.555779;9.36006;0.555779;9.36006;0.0174193;7.84635;-1.23519;-1.23519
261;20.9851;-1.0848;9.22363;-1.0848;9.22363;-1.47492;7.90513;-1.20227;-1.20227
262;9.35945;-1.52034;9.16444;-1.52034;9.16444;-1.86684;7.89937;-1.20035;-1.20035
263;26.3299;-0.182029;9.17129;-0.182029;9.17129;-0.638602;7.76139;-1.22847;-1.22847
264;18.4396;-1.74644;9.08868;-1.74644;9.08868;-2.06356;7.85985;-1.20619;-1.20619
265;27.6141;0.518957;9.23866;0.518957;9.23866;-0.000670146;7.74824;-1.24749;-1.24749
266;21.6362;0.923297;9.29522;0.923297;9.29522;0.364917;7.75767;-1.24735;-1.24735
267;35.5873;0.545742;9.3393;0.545742;9.3393;0.0161024;7.84636;-1.23919;-1.23919
268;20.9816;-1.09483;9.20264;-1.09483;9.20264;-1.4762;7.90575;-1.20569;-1.20569
269;9.35895;-1.53089;9.14313;-1.53089;9.14313;-1.86858;7.89995;-1.20357;-1.20357
