Epoch;ErrorScore;w1;w2;w3;w4;b1;b2;b3;b4
217;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0186658;0.0889094
218;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0188555;0.0891029
219;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70297;-0.0190452;0.0892965
220;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70297;-0.0192349;0.0894901
221;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70297;-0.0194246;0.0896836
222;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70297;-0.0196143;0.0898772
223;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70297;-0.0198039;0.0900707
224;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70297;-0.0199936;0.0902643
225;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70297;-0.0201833;0.0904579
226;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70297;-0.020373;0.0906514
227;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0205627;0.090845
228;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0207524;0.0910385
229;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0209421;0.0912321
230;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0211318;0.0914257
231;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0213215;0.0916192
232;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0215112;0.0918128
233;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0217009;0.0920063
234;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0218906;0.0921999
235;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0220803;0.0923935
236;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.02227;0.092587
237;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0224597;0.0927806
238;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0226494;0.0929742
239;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0228391;0.0931677
240;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0230288;0.0933613
241;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0232185;0.0935548
242;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0234081;0.0937484
243;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0235978;0.093942
244;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0237875;0.0941355
245;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0239772;0.0943291
246;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0241669;0.0945226
247;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0243566;0.0947162
248;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0245463;0.0949098
249;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.024736;0.0951033
250;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0249257;0.0952969
251;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0251154;0.0954904
252;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0253051;0.095684
253;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0254948;0.0958776
254;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0256845;0.0960711
255;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0258742;0.0962647
256;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0260639;0.0964582
257;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0262536;0.0966518
258;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0264433;0.0968454
259;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.026633;0.0970389
260;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0268226;0.0972325
261;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0270123;0.0974261
262;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.027202;0.0976196
263;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0273917;0.0978132
264;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0275814;0.0980067
265;0.208986;-0.93163;5.76999;1.06837;5.76999;-0.00134059;6.70296;-0.0277711;0.0982003
