Epoch;ErrorScore;w1;w2;w3;w4;b1;b2;b3;b4
156;0.208968;-1.00876;5.6956;1.07572;5.78009;-0.00134061;6.70303;-0.00742432;0.0770587
157;0.208967;-1.00896;5.69541;1.07591;5.78028;-0.00134061;6.70303;-0.00761632;0.0772524
158;0.208967;-1.00915;5.69522;1.07611;5.78047;-0.00134061;6.70303;-0.00780832;0.0774462
159;0.208967;-1.00934;5.69503;1.0763;5.78067;-0.00134061;6.70303;-0.00800033;0.0776399
160;0.208966;-1.00953;5.69484;1.07649;5.78086;-0.00134061;6.70303;-0.00819235;0.0778336
161;0.208966;-1.00972;5.69464;1.07669;5.78106;-0.00134061;6.70303;-0.00838437;0.0780274
162;0.208966;-1.00992;5.69445;1.07688;5.78125;-0.00134061;6.70303;-0.0085764;0.0782211
163;0.208966;-1.01011;5.69426;1.07707;5.78144;-0.00134061;6.70303;-0.00876843;0.0784149
164;0.208965;-1.0103;5.69407;1.07727;5.78164;-0.00134061;6.70303;-0.00896047;0.0786087
165;0.208965;-1.01049;5.69387;1.07746;5.78183;-0.00134061;6.70303;-0.00915251;0.0788024
166;0.208965;-1.01069;5.69368;1.07766;5.78202;-0.00134061;6.70303;-0.00934456;0.0789962
167;0.208964;-1.01088;5.69349;1.07785;5.78222;-0.00134061;6.70303;-0.00953661;0.07919
168;0.208964;-1.01107;5.6933;1.07804;5.78241;-0.00134061;6.70303;-0.00972867;0.0793837
169;0.208964;-1.01126;5.69311;1.07824;5.7826;-0.00134061;6.70303;-0.00992073;0.0795775
170;0.208963;-1.01145;5.69291;1.07843;5.7828;-0.00134061;6.70303;-0.0101128;0.0797713
171;0.208963;-1.01165;5.69272;1.07862;5.78299;-0.00134061;6.70303;-0.0103049;0.0799651
172;0.208963;-1.01184;5.69253;1.07882;5.78318;-0.00134061;6.70303;-0.0104969;0.0801589
173;0.208962;-1.01203;5.69234;1.07901;5.78338;-0.00134061;6.70303;-0.010689;0.0803527
174;0.208962;-1.01222;5.69214;1.07921;5.78357;-0.00134061;6.70303;-0.0108811;0.0805465
175;0.208962;-1.01241;5.69195;1.0794;5.78377;-0.00134061;6.70303;-0.0110732;0.0807403
176;0.208962;-1.01261;5.69176;1.07959;5.78396;-0.00134061;6.70303;-0.0112653;0.0809341
177;0.208961;-1.0128;5.69157;1.07979;5.78415;-0.0013406;6.70302;-0.0114574;0.081128
178;0.208961;-1.01299;5.69138;1.07998;5.78435;-0.0013406;6.70302;-0.0116495;0.0813218
179;0.208961;-1.01318;5.69118;1.08018;5.78454;-0.0013406;6.70302;-0.0118416;0.0815156
180;0.20896;-1.01337;5.69099;1.08037;5.78473;-0.0013406;6.70302;-0.0120338;0.0817094
181;0.20896;-1.01357;5.6908;1.08056;5.78493;-0.0013406;6.70302;-0.0122259;0.0819033
182;0.20896;-1.01376;5.69061;1.08076;5.78512;-0.0013406;6.70302;-0.012418;0.0820971
183;0.208959;-1.01395;5.69041;1.08095;5.78531;-0.0013406;6.70302;-0.0126101;0.082291
184;0.208959;-1.01414;5.69022;1.08114;5.78551;-0.0013406;6.70302;-0.0128023;0.0824848
185;0.208959;-1.01434;5.69003;1.08134;5.7857;-0.0013406;6.70302;-0.0129944;0.0826787
186;0.208959;-1.01453;5.68984;1.08153;5.7859;-0.0013406;6.70302;-0.0131866;0.0828725
187;0.208958;-1.01472;5.68964;1.08173;5.78609;-0.0013406;6.70302;-0.0133787;0.0830664
188;0.208958;-1.01491;5.68945;1.08192;5.78628;-0.0013406;6.70302;-0.0135709;0.0832603
189;0.208958;-1.0151;5.68926;1.08211;5.78648;-0.0013406;6.70302;-0.0137631;0.0834541
190;0.208957;-1.0153;5.68907;1.08231;5.78667;-0.0013406;6.70302;-0.0139552;0.083648
191;0.208957;-1.01549;5.68887;1.0825;5.78686;-0.0013406;6.70302;-0.0141474;0.0838419
192;0.208957;-1.01568;5.68868;1.0827;5.78706;-0.0013406;6.70302;-0.0143396;0.0840358
193;0.208956;-1.01587;5.68849;1.08289;5.78725;-0.0013406;6.70302;-0.0145318;0.0842297
194;0.208956;-1.01606;5.6883;1.08308;5.78744;-0.0013406;6.70302;-0.014724;0.0844236
195;0.208956;-1.01626;5.6881;1.08328;5.78764;-0.0013406;6.70302;-0.0149162;0.0846175
196;0.208955;-1.01645;5.68791;1.08347;5.78783;-0.0013406;6.70302;-0.0151084;0.0848114
197;0.208955;-1.01664;5.68772;1.08366;5.78803;-0.0013406;6.70302;-0.0153006;0.0850053
198;0.208955;-1.01683;5.68753;1.08386;5.78822;-0.0013406;6.70302;-0.0154928;0.0851992
199;0.208955;-1.01703;5.68734;1.08405;5.78841;-0.0013406;6.70302;-0.015685;0.0853931
200;0.208954;-1.01722;5.68714;1.08425;5.78861;-0.0013406;6.70302;-0.0158772;0.0855871
201;0.208954;-1.01741;5.68695;1.08444;5.7888;-0.0013406;6.70302;-0.0160694;0.085781
202;0.208954;-1.0176;5.68676;1.08463;5.78899;-0.0013406;6.70302;-0.0162617;0.0859749
203;0.208953;-1.01779;5.68657;1.08483;5.78919;-0.0013406;6.70302;-0.0164539;0.0861689
204;0.208953;-1.01799;5.68637;1.08502;5.78938;-0.0013406;6.70302;-0.0166462;0.0863628
205;0.208953;-1.01818;5.68618;1.08522;5.78958;-0.0013406;6.70302;-0.0168384;0.0865567
206;0.208952;-1.01837;5.68599;1.08541;5.78977;-0.0013406;6.70302;-0.0170307;0.0867507
207;0.208952;-1.01856;5.6858;1.0856;5.78996;-0.0013406;6.70302;-0.0172229;0.0869447
208;0.208952;-1.01876;5.6856;1.0858;5.79016;-0.0013406;6.70302;-0.0174152;0.0871386
209;0.208952;-1.01895;5.68541;1.08599;5.79035;-0.0013406;6.70302;-0.0176074;0.0873326
210;0.208951;-1.01914;5.68522;1.08619;5.79054;-0.0013406;6.70302;-0.0177997;0.0875265
211;0.208951;-1.01933;5.68503;1.08638;5.79074;-0.0013406;6.70302;-0.017992;0.0877205
212;0.208951;-1.01952;5.68483;1.08657;5.79093;-0.0013406;6.70302;-0.0181843;0.0879145
213;0.20895;-1.01972;5.68464;1.08677;5.79113;-0.0013406;6.70302;-0.0183766;0.0881085
214;0.20895;-1.01991;5.68445;1.08696;5.79132;-0.0013406;6.70302;-0.0185689;0.0883025
215;0.20895;-1.0201;5.68426;1.08716;5.79151;-0.0013406;6.70302;-0.0187612;0.0884965
216;0.208949;-1.02029;5.68406;1.08735;5.79171;-0.0013406;6.70302;-0.0189535;0.0886905
217;0.208949;-1.02049;5.68387;1.08754;5.7919;-0.0013406;6.70302;-0.0191458;0.0888845
218;0.208949;-1.02068;5.68368;1.08774;5.79209;-0.0013406;6.70302;-0.0193381;0.0890785
